DECLARE @temp TABLE ([hha_id] [varchar](50), [hha_comments] [varchar](max), [hha_date] [datetime], [hha_num_of_meals] [int], 
[hh_id] [varchar](50), [hhm_id] [varchar](50), [icc_id] [varchar](50), [ics_id] [varchar](50), [osn_id_disagreement] [varchar](50), [swk_id] [varchar](50), 
[yn_id_child_separation] [varchar](50), [yn_id_financial_savings] [varchar](50), [yn_id_food_body_building] [varchar](50), [yn_id_food_energy] [varchar](50), 
[yn_id_food_protective] [varchar](50), [yn_id_water] [varchar](50), [ynna_id_expenses_food] [varchar](50), [ynna_id_expenses_health] [varchar](50), 
[ynna_id_expenses_school] [varchar](50), [ynns_id_assets] [varchar](50), [yns_id_latrine] [varchar](50), 
[usr_id_create] [varchar](50), [usr_id_update] [varchar](50), [usr_date_create] [datetime], [usr_date_update] [datetime], [ofc_id] [varchar](50))
INSERT INTO @temp (hha_id, hha_comments, hha_date, hha_num_of_meals, hh_id, hhm_id, icc_id, ics_id, osn_id_disagreement, swk_id, yn_id_child_separation, yn_id_financial_savings, yn_id_food_body_building, yn_id_food_energy, yn_id_food_protective, yn_id_water, ynna_id_expenses_food, ynna_id_expenses_health, ynna_id_expenses_school, ynns_id_assets, yns_id_latrine, usr_id_create, usr_id_update, usr_date_create, usr_date_update, ofc_id) 
SELECT N'19291', N'', N'17 Mar 2016 00:00:00:000', 2, N'12040', N'IMPORT102550', N'3', N'1', N'0', N'-1', N'0', N'1', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19292', N'', N'22 Mar 2016 00:00:00:000', 3, N'12364', N'IMPORT102557', N'2', N'1', N'0', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'0', N'0', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'1', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19298', N'', N'18 Mar 2016 00:00:00:000', 3, N'12310', N'IMPORT102588', N'2', N'4', N'0', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'193', N'', N'18 Mar 2016 00:00:00:000', 3, N'28552', N'IMPORT1086', N'2', N'1', N'2', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'1', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19300', N'', N'18 Mar 2016 00:00:00:000', 3, N'12339', N'IMPORT102596', N'2', N'1', N'2', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19301', N'', N'17 Mar 2016 00:00:00:000', 2, N'12054', N'IMPORT102604', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19304', N'', N'22 Mar 2016 00:00:00:000', 3, N'28572', N'IMPORT102619', N'2', N'1', N'2', N'-1', N'0', N'1', N'1', N'1', N'1', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19311', N'', N'23 Mar 2016 00:00:00:000', 3, N'28276', N'IMPORT102654', N'2', N'1', N'2', N'-1', N'0', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19313', N'', N'19 Mar 2016 00:00:00:000', 3, N'12333', N'IMPORT102662', N'2', N'1', N'1', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'1', N'0', N'0', N'1', N'0', N'0', N'1', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19315', N'', N'17 Mar 2016 00:00:00:000', 3, N'12061', N'IMPORT102682', N'2', N'1', N'2', N'-1', N'1', N'1', N'0', N'1', N'0', N'1', N'0', N'2', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19320', N'', N'17 Mar 2016 00:00:00:000', 3, N'12071', N'IMPORT102713', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19322', N'', N'20 Mar 2016 00:00:00:000', 3, N'28358', N'IMPORT102726', N'2', N'1', N'2', N'-1', N'0', N'1', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19324', N'', N'20 Mar 2016 00:00:00:000', 3, N'12329', N'IMPORT102740', N'2', N'1', N'0', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'0', N'1', N'0', N'1', N'0', N'1', N'1', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19327', N'', N'17 Mar 2016 00:00:00:000', 3, N'12046', N'IMPORT102757', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19329', N'', N'21 Mar 2016 00:00:00:000', 2, N'12679', N'IMPORT102769', N'4', N'4', N'2', N'-1', N'0', N'0', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'1933', N'', N'17 Mar 2016 00:00:00:000', 3, N'28420', N'IMPORT10634', N'3', N'3', N'2', N'-1', N'0', N'1', N'0', N'1', N'0', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19333', N'', N'18 Mar 2016 00:00:00:000', 3, N'12326', N'IMPORT102790', N'3', N'1', N'2', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'1', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19334', N'', N'17 Mar 2016 00:00:00:000', 3, N'12075', N'IMPORT102796', N'2', N'1', N'1', N'-1', N'1', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19337', N'', N'03 Mar 2016 00:00:00:000', 2, N'11129', N'IMPORT102804', N'2', N'1', N'2', N'36815efb-27e8-48df-800a-ffe41d74f6b1', N'0', N'0', N'1', N'1', N'0', N'0', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19338', N'', N'18 Mar 2016 00:00:00:000', 2, N'12695', N'IMPORT102815', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'0', N'2', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19341', N'', N'18 Mar 2016 00:00:00:000', 3, N'12578', N'IMPORT102833', N'2', N'1', N'0', N'a18a2a70-789a-4230-901b-072ae62fcdda', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19347', N'', N'19 Mar 2016 00:00:00:000', 3, N'12581', N'IMPORT102868', N'2', N'1', N'0', N'a18a2a70-789a-4230-901b-072ae62fcdda', N'0', N'1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19348', N'', N'19 Mar 2016 00:00:00:000', 2, N'12224', N'IMPORT102871', N'2', N'1', N'2', N'-1', N'1', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19351', N'', N'19 Mar 2016 00:00:00:000', 3, N'12551', N'IMPORT102885', N'4', N'1', N'0', N'a18a2a70-789a-4230-901b-072ae62fcdda', N'0', N'1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19352', N'', N'18 Mar 2016 00:00:00:000', 3, N'12375', N'IMPORT102889', N'2', N'4', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19357', N'', N'17 Mar 2016 00:00:00:000', 3, N'12570', N'IMPORT102906', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19360', N'', N'18 Mar 2016 00:00:00:000', 2, N'12252', N'IMPORT102926', N'2', N'1', N'2', N'-1', N'1', N'0', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19363', N'', N'17 Mar 2016 00:00:00:000', 3, N'12559', N'IMPORT102941', N'1', N'1', N'0', N'a18a2a70-789a-4230-901b-072ae62fcdda', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19369', N'', N'18 Mar 2016 00:00:00:000', 2, N'12240', N'IMPORT102965', N'2', N'1', N'1', N'-1', N'0', N'1', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19371', N'', N'18 Mar 2016 00:00:00:000', 2, N'12397', N'IMPORT102976', N'2', N'1', N'2', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'0', N'0', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19376', N'', N'21 Mar 2016 00:00:00:000', 2, N'12422', N'IMPORT103004', N'4', N'4', N'2', N'6fa3117e-4e53-4c86-8d39-a1496e33f3e5', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'2', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19379', N'', N'19 Mar 2016 00:00:00:000', 2, N'12255', N'IMPORT103018', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19385', N'', N'19 Mar 2016 00:00:00:000', 2, N'12232', N'IMPORT103065', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'1939', N'', N'18 Mar 2016 00:00:00:000', 3, N'4386', N'IMPORT10673', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19390', N'', N'19 Mar 2016 00:00:00:000', 2, N'12244', N'IMPORT103100', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'194', N'', N'18 Mar 2016 00:00:00:000', 3, N'28552', N'IMPORT1086', N'2', N'1', N'2', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'1', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'1940', N'', N'19 Mar 2016 00:00:00:000', 3, N'28483', N'IMPORT10678', N'4', N'1', N'0', N'-1', N'1', N'0', N'1', N'1', N'0', N'1', N'2', N'0', N'1', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'1948', N'', N'22 Mar 2016 00:00:00:000', 3, N'28432', N'IMPORT10728', N'2', N'3', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'195', N'', N'18 Mar 2016 00:00:00:000', 3, N'28552', N'IMPORT1086', N'2', N'1', N'2', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'1', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19516', N'', N'19 Mar 2016 00:00:00:000', 2, N'12202', N'IMPORT103805', N'3', N'4', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'2', N'2', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19520', N'', N'19 Mar 2016 00:00:00:000', 3, N'12180', N'IMPORT103816', N'3', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19522', N'', N'20 Mar 2016 00:00:00:000', 3, N'12211', N'IMPORT103824', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'0', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19524', N'', N'20 Mar 2016 00:00:00:000', 3, N'12218', N'IMPORT103835', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19529', N'', N'18 Mar 2016 00:00:00:000', 3, N'12185', N'IMPORT103853', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19533', N'', N'21 Mar 2016 00:00:00:000', 3, N'12190', N'IMPORT103867', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'0', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19535', N'', N'17 Mar 2016 00:00:00:000', 3, N'12170', N'IMPORT103875', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19539', N'', N'21 Mar 2016 00:00:00:000', 3, N'12047', N'IMPORT103886', N'3', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19543', N'', N'18 Mar 2016 00:00:00:000', 2, N'12066', N'IMPORT103901', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'0', N'1', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19548', N'', N'21 Mar 2016 00:00:00:000', 3, N'12051', N'IMPORT103918', N'4', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'1', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19552', N'', N'19 Mar 2016 00:00:00:000', 3, N'6726', N'IMPORT103932', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19553', N'', N'20 Mar 2016 00:00:00:000', 3, N'12077', N'IMPORT103940', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'1', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19557', N'', N'21 Mar 2016 00:00:00:000', 3, N'6702', N'IMPORT103956', N'2', N'1', N'1', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19558', N'', N'18 Mar 2016 00:00:00:000', 3, N'12009', N'IMPORT103962', N'3', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19559', N'', N'18 Mar 2016 00:00:00:000', 2, N'11385', N'IMPORT103970', N'2', N'1', N'2', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19560', N'', N'17 Mar 2016 00:00:00:000', 3, N'12062', N'IMPORT103976', N'3', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19561', N'', N'19 Mar 2016 00:00:00:000', 3, N'9873', N'IMPORT103980', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19562', N'', N'19 Mar 2016 00:00:00:000', 3, N'10863', N'IMPORT103986', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19565', N'', N'21 Mar 2016 00:00:00:000', 3, N'12085', N'IMPORT103996', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'1', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19566', N'', N'18 Mar 2016 00:00:00:000', 2, N'12019', N'IMPORT104000', N'2', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19567', N'', N'17 Mar 2016 00:00:00:000', 3, N'6616', N'IMPORT104004', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19570', N'', N'20 Mar 2016 00:00:00:000', 3, N'9518', N'IMPORT104018', N'2', N'1', N'2', N'-1', N'1', N'0', N'0', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19572', N'', N'18 Mar 2016 00:00:00:000', 3, N'11952', N'IMPORT104025', N'2', N'1', N'2', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19573', N'', N'19 Mar 2016 00:00:00:000', 3, N'12080', N'IMPORT104029', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19574', N'', N'18 Mar 2016 00:00:00:000', 3, N'9557', N'IMPORT104033', N'2', N'3', N'0', N'-1', N'0', N'1', N'0', N'1', N'0', N'1', N'2', N'0', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19575', N'', N'18 Mar 2016 00:00:00:000', 3, N'12193', N'IMPORT104038', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19576', N'', N'19 Mar 2016 00:00:00:000', 2, N'11831', N'IMPORT104047', N'2', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'1', N'0', N'1', N'0', N'1', N'0', N'2', N'0', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19579', N'', N'18 Mar 2016 00:00:00:000', 3, N'9582', N'IMPORT104061', N'1', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'1958', N'', N'22 Mar 2016 00:00:00:000', 3, N'28424', N'IMPORT10799', N'2', N'3', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'1', N'2', N'0', N'1', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19581', N'', N'19 Mar 2016 00:00:00:000', 2, N'11813', N'IMPORT104070', N'2', N'1', N'1', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19583', N'', N'20 Mar 2016 00:00:00:000', 3, N'6604', N'IMPORT104077', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19584', N'', N'18 Mar 2016 00:00:00:000', 3, N'12001', N'IMPORT104083', N'2', N'1', N'1', N'-1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19586', N'', N'20 Mar 2016 00:00:00:000', 2, N'11822', N'IMPORT104094', N'2', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19588', N'', N'23 Mar 2016 00:00:00:000', 3, N'3197', N'IMPORT104104', N'3', N'3', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19591', N'', N'18 Mar 2016 00:00:00:000', 3, N'9545', N'IMPORT104114', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19592', N'', N'21 Mar 2016 00:00:00:000', 2, N'11996', N'IMPORT104120', N'2', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'2', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19594', N'', N'20 Mar 2016 00:00:00:000', 3, N'12120', N'IMPORT104127', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'0', N'2', N'2', N'2', N'1', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19596', N'', N'17 Mar 2016 00:00:00:000', 3, N'6687', N'IMPORT104134', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19597', N'', N'18 Mar 2016 00:00:00:000', 3, N'11999', N'IMPORT104139', N'2', N'1', N'0', N'-1', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19598', N'', N'21 Mar 2016 00:00:00:000', 3, N'11974', N'IMPORT104145', N'3', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'196', N'', N'18 Mar 2016 00:00:00:000', 3, N'28552', N'IMPORT1086', N'2', N'1', N'2', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'1', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19602', N'', N'18 Mar 2016 00:00:00:000', 3, N'6532', N'IMPORT104162', N'3', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19606', N'', N'18 Mar 2016 00:00:00:000', 3, N'6549', N'IMPORT104182', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19607', N'', N'21 Mar 2016 00:00:00:000', 2, N'12128', N'IMPORT104186', N'3', N'4', N'2', N'ef598267-6283-410a-9f79-edf22a6a3dcb', N'1', N'0', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19609', N'', N'19 Mar 2016 00:00:00:000', 3, N'9509', N'IMPORT104194', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19610', N'', N'21 Mar 2016 00:00:00:000', 2, N'11987', N'IMPORT104198', N'2', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19613', N'', N'17 Mar 2016 00:00:00:000', 1, N'12189', N'IMPORT104207', N'3', N'1', N'2', N'ef598267-6283-410a-9f79-edf22a6a3dcb', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'19615', N'', N'17 Mar 2016 00:00:00:000', 2, N'11374', N'IMPORT104216', N'2', N'1', N'0', N'3408211f-6ce5-4ecb-94fa-4b7ce0541d17', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
